1|25/08/2007|Murcia|Real Zaragoza|0|0|0|0|0|0|0|1|0|71|73|70|71|77|80|75|75
1|25/08/2007|Real Madrid|Atlético de Madrid|0|0|0|0|0|0|0|0|0|82|81|79|79|79|81|78|77
1|25/08/2007|Sevilla|Getafe|0|0|0|0|0|0|0|0|0|80|83|75|79|76|76|74|77
1|26/08/2007|Athletic Club|Osasuna|1|0|0|0|0|0|0|0|0|72|72|71|70|75|72|75|68
1|26/08/2007|Deportivo de La Coruña|Almería|2|0|0|0|0|0|0|0|1|75|75|73|74|70|71|70|65
1|26/08/2007|Espanyol|Valladolid|2|0|0|0|0|0|0|0|1|76|76|74|72|72|76|72|72
1|26/08/2007|Recreativo de Huelva|Betis|1|0|0|0|0|0|0|0|0|73|68|74|71|75|80|72|71
1|26/08/2007|Mallorca|Levante|0|0|0|0|0|0|0|0|0|74|74|73|74|74|76|75|70
1|26/08/2007|Racing de Santander|Barcelona|1|0|0|0|0|0|0|0|0|74|76|73|69|84|83|83|84
1|26/08/2007|Valencia|Villarreal|2|0|0|0|0|0|0|0|0|81|79|80|80|77|79|78|75
2|01/09/2007|Levante|Murcia|1|0|3|0|3|0|0|0|1|74|76|75|70|71|73|70|71
2|01/09/2007|Real Zaragoza|Racing de Santander|1|0|1|0|1|0|0|0|0|77|80|75|75|74|76|73|69
2|02/09/2007|Atlético de Madrid|Mallorca|1|0|3|0|3|0|0|0|0|79|81|78|77|74|74|73|74
2|02/09/2007|Barcelona|Athletic Club|0|1|1|1|1|0|0|0|0|84|83|83|84|72|72|71|70
2|02/09/2007|Betis|Espanyol|1|1|0|1|0|0|0|0|0|75|80|72|71|76|76|74|72
2|02/09/2007|Getafe|Recreativo de Huelva|1|0|1|0|1|0|0|0|0|76|76|74|77|73|68|74|71
2|02/09/2007|Almería|Valencia|2|3|0|3|0|0|0|1|0|70|71|70|65|81|79|80|80
2|02/09/2007|Valladolid|Deportivo de La Coruña|1|3|0|3|0|0|0|1|0|72|76|72|72|75|75|73|74
2|02/09/2007|Villarreal|Real Madrid|2|3|3|3|3|0|0|0|0|77|79|78|75|82|81|79|79
2|05/12/2007|Osasuna|Sevilla|1|1|3|1|3|0|0|0|0|75|72|75|68|80|83|75|79
3|15/09/2007|Athletic Club|Real Zaragoza|1|1|1|1|1|1|0|0|0|72|72|71|70|77|80|75|75
3|15/09/2007|Real Madrid|Almería|0|6|3|6|3|3|3|0|1|82|81|79|79|70|71|70|65
3|15/09/2007|Valencia|Valladolid|0|3|4|3|4|0|3|0|1|81|79|80|80|72|76|72|72
3|16/09/2007|Deportivo de La Coruña|Betis|0|1|2|1|2|0|1|0|0|75|75|73|74|75|80|72|71
3|16/09/2007|Espanyol|Getafe|0|1|1|1|1|0|0|0|0|76|76|74|72|76|76|74|77
3|16/09/2007|Mallorca|Villarreal|2|4|3|4|3|3|3|0|0|74|74|73|74|77|79|78|75
3|16/09/2007|Murcia|Atlético de Madrid|1|4|1|4|1|3|0|1|0|71|73|70|71|79|81|78|77
3|16/09/2007|Osasuna|Barcelona|1|2|4|2|4|1|1|0|0|75|72|75|68|84|83|83|84
