1|23/08/2014|Málaga|Athletic Club|0|0|0|0|0|0|0|0|0|75|76|73|74|78|77|79|78
1|23/08/2014|Sevilla|Valencia|1|0|0|0|0|0|0|0|0|78|79|77|78|78|79|77|76
1|23/08/2014|Granada|Deportivo de La Coruña|0|0|0|0|0|0|0|0|1|73|71|73|71|73|75|73|72
1|23/08/2014|Almería|Espanyol|1|0|0|0|0|0|0|0|0|72|73|70|71|73|74|72|72
1|24/08/2014|Eibar|Real Sociedad|0|0|0|0|0|0|0|1|0|71|73|70|71|77|78|75|76
1|24/08/2014|Celta de Vigo|Getafe|0|0|0|0|0|0|0|0|0|73|76|74|72|72|72|72|72
1|24/08/2014|Barcelona|Elche|0|0|0|0|0|0|0|0|0|84|87|84|81|72|72|71|72
1|24/08/2014|Levante|Villarreal|2|0|0|0|0|0|0|0|0|74|73|73|73|75|77|75|75
1|25/08/2014|Real Madrid|Córdoba|0|0|0|0|0|0|0|0|1|84|86|85|81|71|72|72|69
1|25/08/2014|Rayo Vallecano|Atlético de Madrid|1|0|0|0|0|0|0|0|0|74|73|74|74|80|79|80|80
2|29/08/2014|Getafe|Almería|0|0|1|0|1|0|0|0|0|72|72|72|72|72|73|70|71
2|29/08/2014|Valencia|Málaga|0|1|3|1|3|0|0|0|0|78|79|77|76|75|76|73|74
2|30/08/2014|Córdoba|Celta de Vigo|1|0|3|0|3|0|0|1|0|71|72|72|69|73|76|74|72
2|30/08/2014|Athletic Club|Levante|0|0|0|0|0|0|0|0|0|78|77|79|78|74|73|73|73
2|30/08/2014|Atlético de Madrid|Eibar|0|1|3|1|3|0|0|0|1|80|79|80|80|71|73|70|71
2|30/08/2014|Espanyol|Sevilla|2|1|1|1|1|0|0|0|0|73|74|72|72|78|79|77|78
2|31/08/2014|Villarreal|Barcelona|2|3|3|3|3|0|0|0|0|75|77|75|75|84|87|84|81
2|31/08/2014|Real Sociedad|Real Madrid|0|0|3|0|3|0|0|0|0|77|78|75|76|84|86|85|81
2|31/08/2014|Deportivo de La Coruña|Rayo Vallecano|1|0|1|0|1|0|0|1|0|73|75|73|72|74|73|74|74
2|31/08/2014|Elche|Granada|1|0|3|0|3|0|0|0|0|72|72|71|72|73|71|73|71
3|12/09/2014|Almería|Córdoba|1|1|1|1|1|1|0|0|1|72|73|70|71|71|72|72|69
3|13/09/2014|Barcelona|Athletic Club|0|6|3|6|3|3|0|0|0|84|87|84|81|78|77|79|78
3|13/09/2014|Celta de Vigo|Real Sociedad|1|4|3|4|3|3|0|0|0|73|76|74|72|77|78|75|76
3|13/09/2014|Málaga|Levante|1|3|0|3|0|3|0|0|0|75|76|73|74|74|73|73|73
3|13/09/2014|Real Madrid|Atlético de Madrid|2|3|4|3|4|3|1|0|0|84|86|85|81|80|79|80|80
3|14/09/2014|Rayo Vallecano|Elche|2|2|1|2|1|1|0|0|0|74|73|74|74|72|72|71|72
3|14/09/2014|Valencia|Espanyol|0|4|1|4|1|3|1|0|0|78|79|77|76|73|74|72|72
3|14/09/2014|Sevilla|Getafe|0|4|3|4|3|1|0|0|0|78|79|77|78|72|72|72|72
3|14/09/2014|Granada|Villarreal|1|4|3|4|3|3|3|0|0|73|71|73|71|75|77|75|75
