1|30/08/2008|Espanyol|Valladolid|0|0|0|0|0|0|0|0|0|75|72|71|72|73|73|72|72
1|30/08/2008|Valencia|Mallorca|0|0|0|0|0|0|0|0|0|80|80|78|76|75|76|73|74
1|31/08/2008|Athletic Club|Almería|2|0|0|0|0|0|0|0|0|73|66|69|67|74|73|72|67
1|31/08/2008|Atlético de Madrid|Málaga|0|0|0|0|0|0|0|0|1|79|79|74|74|70|69|67|65
1|31/08/2008|Betis|Recreativo de Huelva|2|0|0|0|0|0|0|0|0|75|75|70|68|73|72|67|68
1|31/08/2008|Deportivo de La Coruña|Real Madrid|0|0|0|0|0|0|0|0|0|75|72|73|68|83|81|81|79
1|31/08/2008|Sporting de Gijón|Getafe|2|0|0|0|0|0|0|1|0|68|65|65|63|76|75|73|74
1|31/08/2008|Numancia|Barcelona|0|0|0|0|0|0|0|1|0|70|71|70|68|84|76|77|81
1|31/08/2008|Osasuna|Villarreal|1|0|0|0|0|0|0|0|0|73|73|69|69|79|78|79|76
1|31/08/2008|Racing de Santander|Sevilla|1|0|0|0|0|0|0|0|0|75|67|70|69|79|82|76|75
2|13/09/2008|Barcelona|Racing de Santander|1|0|1|0|1|0|0|0|0|84|76|77|81|75|67|70|69
2|13/09/2008|Sevilla|Sporting de Gijón|0|1|0|1|0|0|0|0|1|79|82|76|75|68|65|65|63
2|13/09/2008|Valladolid|Atlético de Madrid|0|0|3|0|3|0|0|0|0|73|73|72|72|79|79|74|74
2|14/09/2008|Getafe|Betis|1|3|0|3|0|0|0|0|0|76|75|73|74|75|75|70|68
2|14/09/2008|Recreativo de Huelva|Espanyol|2|3|3|3|3|0|0|0|0|73|72|67|68|75|72|71|72
2|14/09/2008|Málaga|Athletic Club|1|0|0|0|0|0|0|1|0|70|69|67|65|73|66|69|67
2|14/09/2008|Mallorca|Osasuna|1|0|1|0|1|0|0|0|0|75|76|73|74|73|73|69|69
2|14/09/2008|Real Madrid|Numancia|0|0|3|0|3|0|0|0|1|83|81|81|79|70|71|70|68
2|14/09/2008|Almería|Valencia|1|3|3|3|3|0|0|0|0|74|73|72|67|80|80|78|76
2|14/09/2008|Villarreal|Deportivo de La Coruña|0|1|3|1|3|0|0|0|0|79|78|79|76|75|72|73|68
3|20/09/2008|Atlético de Madrid|Recreativo de Huelva|0|3|3|3|3|3|3|0|0|79|79|74|74|73|72|67|68
3|20/09/2008|Espanyol|Getafe|1|6|4|6|4|3|3|0|0|75|72|71|72|76|75|73|74
3|21/09/2008|Athletic Club|Valladolid|0|1|3|1|3|0|0|0|0|73|66|69|67|73|73|72|72
3|21/09/2008|Betis|Sevilla|1|1|4|1|4|0|1|0|0|75|75|70|68|79|82|76|75
3|21/09/2008|Deportivo de La Coruña|Mallorca|1|3|1|3|1|3|0|0|0|75|72|73|68|75|76|73|74
3|21/09/2008|Sporting de Gijón|Barcelona|2|0|1|0|1|0|0|1|0|68|65|65|63|84|76|77|81
3|21/09/2008|Numancia|Villarreal|2|3|4|3|4|3|1|1|0|70|71|70|68|79|78|79|76
3|21/09/2008|Racing de Santander|Real Madrid|2|2|3|2|3|1|0|0|0|75|67|70|69|83|81|81|79
3|21/09/2008|Almería|Málaga|0|4|1|4|1|1|0|0|1|74|73|72|67|70|69|67|65
3|21/09/2008|Valencia|Osasuna|0|4|2|4|2|3|1|0|0|80|80|78|76|73|73|69|69
4|24/09/2008|Barcelona|Betis|0|4|2|4|2|1|1|0|0|84|76|77|81|75|75|70|68
4|24/09/2008|Getafe|Atlético de Madrid|2|5|6|5|6|1|0|0|0|76|75|73|74|79|79|74|74
4|24/09/2008|Osasuna|Deportivo de La Coruña|1|2|4|2|4|1|0|0|0|73|73|69|69|75|72|73|68
4|24/09/2008|Real Madrid|Sporting de Gijón|0|6|0|6|0|3|0|0|1|83|81|81|79|68|65|65|63
4|24/09/2008|Sevilla|Espanyol|0|5|7|5|7|3|3|0|0|79|82|76|75|75|72|71|72
4|24/09/2008|Villarreal|Racing de Santander|0|7|2|7|2|3|1|0|0|79|78|79|76|75|67|70|69
4|25/09/2008|Recreativo de Huelva|Athletic Club|1|3|4|3|4|0|1|0|0|73|72|67|68|73|66|69|67
4|25/09/2008|Málaga|Valencia|2|1|7|1|7|1|1|1|0|70|69|67|65|80|80|78|76
4|25/09/2008|Mallorca|Numancia|0|2|3|2|3|1|0|0|1|75|76|73|74|70|71|70|68
4|25/09/2008|Valladolid|Almería|0|3|7|3|7|3|3|0|0|73|73|72|72|74|73|72|67
5|27/09/2008|Betis|Real Madrid|2|2|9|2|9|1|3|0|0|75|75|70|68|83|81|81|79
5|27/09/2008|Espanyol|Barcelona|2|7|7|7|7|4|3|0|0|75|72|71|72|84|76|77|81
5|27/09/2008|Sporting de Gijón|Villarreal|2|0|10|0|10|0|4|1|0|68|65|65|63|79|78|79|76
5|28/09/2008|Athletic Club|Getafe|2|5|5|5|5|3|4|0|0|73|66|69|67|76|75|73|74
5|28/09/2008|Atlético de Madrid|Sevilla|2|9|8|9|8|6|2|0|0|79|79|74|74|79|82|76|75
5|28/09/2008|Málaga|Valladolid|0|1|6|1|6|1|0|1|0|70|69|67|65|73|73|72|72
5|28/09/2008|Numancia|Osasuna|1|3|3|3|3|3|1|1|0|70|71|70|68|73|73|69|69
5|28/09/2008|Racing de Santander|Mallorca|2|2|5|2|5|1|1|0|0|75|67|70|69|75|76|73|74
5|28/09/2008|Almería|Recreativo de Huelva|0|7|4|7|4|4|3|0|0|74|73|72|67|73|72|67|68
5|28/09/2008|Valencia|Deportivo de La Coruña|0|10|5|10|5|6|1|0|0|80|80|78|76|75|72|73|68
6|04/10/2008|Barcelona|Atlético de Madrid|0|10|9|10|9|4|3|0|0|84|76|77|81|79|79|74|74
6|04/10/2008|Villarreal|Betis|0|13|2|13|2|6|1|0|0|79|78|79|76|75|75|70|68
6|05/10/2008|Deportivo de La Coruña|Numancia|0|5|4|5|4|4|0|0|1|75|72|73|68|70|71|70|68
6|05/10/2008|Getafe|Almería|1|8|10|8|10|1|3|0|0|76|75|73|74|74|73|72|67
6|05/10/2008|Recreativo de Huelva|Málaga|2|4|4|4|4|1|0|0|1|73|72|67|68|70|69|67|65
