1|27/08/2005|Athletic Club|Real Sociedad|0|0|0|0|0|0|0|0|0|77|72|72|66|83|74|70|74
1|27/08/2005|Alavés|Barcelona|1|0|0|0|0|0|0|1|0|66|64|58|66|94|85|84|81
1|27/08/2005|Valencia|Betis|0|0|0|0|0|0|0|0|0|83|83|85|81|82|79|78|77
1|28/08/2005|Atlético de Madrid|Real Zaragoza|1|0|0|0|0|0|0|0|0|82|78|73|78|78|76|74|76
1|28/08/2005|Cádiz|Real Madrid|2|0|0|0|0|0|0|1|0|68|70|68|72|92|87|86|86
1|28/08/2005|Celta de Vigo|Málaga|0|0|0|0|0|0|0|1|0|78|75|75|73|80|74|72|74
1|28/08/2005|Espanyol|Getafe|2|0|0|0|0|0|0|0|0|75|74|70|77|80|76|77|73
1|28/08/2005|Mallorca|Deportivo de La Coruña|2|0|0|0|0|0|0|0|0|76|72|72|74|80|81|82|81
1|28/08/2005|Osasuna|Villarreal|0|0|0|0|0|0|0|0|0|73|72|70|71|81|79|77|76
1|28/08/2005|Sevilla|Racing de Santander|0|0|0|0|0|0|0|0|0|84|77|75|75|77|71|71|69
2|10/09/2005|Betis|Osasuna|0|0|3|0|3|0|0|0|0|82|79|78|77|73|72|70|71
2|10/09/2005|Deportivo de La Coruña|Atlético de Madrid|0|3|1|3|1|0|0|0|0|80|81|82|81|82|78|73|78
2|10/09/2005|Real Madrid|Celta de Vigo|2|3|3|3|3|0|0|0|1|92|87|86|86|78|75|75|73
2|11/09/2005|Barcelona|Mallorca|0|1|0|1|0|0|0|0|0|94|85|84|81|76|72|72|74
2|11/09/2005|Getafe|Athletic Club|1|3|3|3|3|0|0|0|0|80|76|77|73|77|72|72|66
2|11/09/2005|Málaga|Espanyol|2|0|0|0|0|0|0|0|0|80|74|72|74|75|74|70|77
2|11/09/2005|Racing de Santander|Cádiz|2|0|0|0|0|0|0|0|1|77|71|71|69|68|70|68|72
2|11/09/2005|Real Sociedad|Alavés|0|0|1|0|1|0|0|0|1|83|74|70|74|66|64|58|66
2|11/09/2005|Villarreal|Sevilla|1|0|3|0|3|0|0|0|0|81|79|77|76|84|77|75|75
2|11/09/2005|Real Zaragoza|Valencia|1|1|3|1|3|0|0|0|0|78|76|74|76|83|83|85|81
3|17/09/2005|Mallorca|Real Sociedad|0|0|3|0|3|0|0|0|0|76|72|72|74|83|74|70|74
3|17/09/2005|Valencia|Deportivo de La Coruña|1|4|6|4|6|3|3|0|0|83|83|85|81|80|81|82|81
3|18/09/2005|Athletic Club|Málaga|2|4|0|4|0|3|0|0|0|77|72|72|66|80|74|72|74
3|18/09/2005|Atlético de Madrid|Barcelona|0|1|4|1|4|1|1|0|0|82|78|73|78|94|85|84|81
3|18/09/2005|Betis|Real Zaragoza|1|3|2|3|2|3|1|0|0|82|79|78|77|78|76|74|76
3|18/09/2005|Cádiz|Villarreal|1|3|1|3|1|0|0|1|0|68|70|68|72|81|79|77|76
3|18/09/2005|Celta de Vigo|Racing de Santander|2|6|0|6|0|3|0|1|0|78|75|75|73|77|71|71|69
3|18/09/2005|Alavés|Getafe|2|1|4|1|4|1|3|1|0|66|64|58|66|80|76|77|73
3|18/09/2005|Espanyol|Real Madrid|0|3|3|3|3|0|3|0|0|75|74|70|77|92|87|86|86
3|18/09/2005|Osasuna|Sevilla|0|3|4|3|4|3|1|0|0|73|72|70|71|84|77|75|75
4|21/09/2005|Barcelona|Valencia|1|4|5|4|5|3|1|0|0|94|85|84|81|83|83|85|81
4|21/09/2005|Deportivo de La Coruña|Betis|1|7|4|7|4|3|0|0|0|80|81|82|81|82|79|78|77
4|21/09/2005|Getafe|Mallorca|1|7|3|7|3|1|0|0|0|80|76|77|73|76|72|72|74
4|21/09/2005|Málaga|Alavés|1|3|1|3|1|0|0|0|1|80|74|72|74|66|64|58|66
4|21/09/2005|Racing de Santander|Espanyol|0|3|6|3|6|0|3|0|0|77|71|71|69|75|74|70|77
4|21/09/2005|Real Sociedad|Atlético de Madrid|0|3|4|3|4|3|0|0|0|83|74|70|74|82|78|73|78
4|21/09/2005|Sevilla|Cádiz|1|4|4|4|4|3|3|0|1|84|77|75|75|68|70|68|72
