1|26/08/2006|Valencia|Betis|0|0|0|0|0|0|0|0|0|81|83|80|78|76|76|74|73
1|27/08/2006|Athletic Club|Real Sociedad|1|0|0|0|0|0|0|0|0|76|75|74|73|72|72|72|70
1|27/08/2006|Deportivo de La Coruña|Real Zaragoza|0|0|0|0|0|0|0|0|0|75|72|75|75|76|78|77|72
1|27/08/2006|Espanyol|Gimnàstic de Tarragona|2|0|0|0|0|0|0|0|1|76|78|74|72|72|75|70|68
1|27/08/2006|Recreativo de Huelva|Mallorca|1|0|0|0|0|0|0|1|0|72|70|71|68|72|71|71|71
1|27/08/2006|Osasuna|Getafe|2|0|0|0|0|0|0|0|0|78|80|76|73|74|74|74|74
1|27/08/2006|Racing de Santander|Atlético de Madrid|2|0|0|0|0|0|0|0|0|72|72|71|68|79|82|76|77
1|27/08/2006|Real Madrid|Villarreal|1|0|0|0|0|0|0|0|0|84|85|81|81|77|80|76|73
1|28/08/2006|Celta de Vigo|Barcelona|2|0|0|0|0|0|0|0|0|74|76|73|73|85|83|83|82
1|29/08/2006|Sevilla|Levante|0|0|0|0|0|0|0|0|1|79|81|76|77|74|73|74|73
2|09/09/2006|Atlético de Madrid|Valencia|2|3|3|3|3|0|0|0|0|79|82|76|77|81|83|80|78
2|09/09/2006|Barcelona|Osasuna|0|3|0|3|0|0|0|0|0|85|83|83|82|78|80|76|73
2|10/09/2006|Betis|Athletic Club|0|0|1|0|1|0|0|0|0|76|76|74|73|76|75|74|73
2|10/09/2006|Getafe|Racing de Santander|0|3|0|3|0|0|0|0|0|74|74|74|74|72|72|71|68
2|10/09/2006|Levante|Real Madrid|2|0|1|0|1|0|0|1|0|74|73|74|73|84|85|81|81
2|10/09/2006|Mallorca|Deportivo de La Coruña|1|1|3|1|3|0|0|0|0|72|71|71|71|75|72|75|75
2|10/09/2006|Real Sociedad|Sevilla|2|1|3|1|3|0|0|0|0|72|72|72|70|79|81|76|77
2|10/09/2006|Gimnàstic de Tarragona|Celta de Vigo|2|3|0|3|0|0|0|1|0|72|75|70|68|74|76|73|73
2|10/09/2006|Villarreal|Recreativo de Huelva|2|1|1|1|1|0|0|0|1|77|80|76|73|72|70|71|68
2|10/09/2006|Real Zaragoza|Espanyol|0|0|0|0|0|0|0|0|0|76|78|77|72|76|78|74|72
3|16/09/2006|Deportivo de La Coruña|Villarreal|0|4|1|4|1|3|1|0|0|75|72|75|75|77|80|76|73
3|17/09/2006|Athletic Club|Atlético de Madrid|2|1|3|1|3|1|3|0|0|76|75|74|73|79|82|76|77
3|17/09/2006|Espanyol|Celta de Vigo|0|0|3|0|3|0|3|0|0|76|78|74|72|74|76|73|73
3|17/09/2006|Recreativo de Huelva|Levante|2|4|0|4|0|1|0|1|1|72|70|71|68|74|73|74|73
3|17/09/2006|Osasuna|Gimnàstic de Tarragona|0|0|3|0|3|0|3|0|1|78|80|76|73|72|75|70|68
3|17/09/2006|Racing de Santander|Barcelona|2|0|6|0|6|0|3|0|0|72|72|71|68|85|83|83|82
3|17/09/2006|Real Madrid|Real Sociedad|0|4|1|4|1|1|1|0|0|84|85|81|81|72|72|72|70
3|17/09/2006|Sevilla|Betis|0|6|3|6|3|3|0|0|0|79|81|76|77|76|76|74|73
3|17/09/2006|Valencia|Getafe|0|6|6|6|6|3|3|0|0|81|83|80|78|74|74|74|74
3|17/09/2006|Real Zaragoza|Mallorca|0|3|2|3|2|3|1|0|0|76|78|77|72|72|71|71|71
4|23/09/2006|Betis|Real Madrid|2|3|7|3|7|3|3|0|0|76|76|74|73|84|85|81|81
4|24/09/2006|Atlético de Madrid|Sevilla|0|6|9|6|9|0|3|0|0|79|82|76|77|79|81|76|77
4|24/09/2006|Barcelona|Valencia|1|9|9|9|9|3|3|0|0|85|83|83|82|81|83|80|78
4|24/09/2006|Celta de Vigo|Osasuna|2|3|3|3|3|0|0|0|0|74|76|73|73|78|80|76|73
4|24/09/2006|Getafe|Athletic Club|1|6|1|6|1|3|0|0|0|74|74|74|74|76|75|74|73
4|24/09/2006|Levante|Deportivo de La Coruña|0|3|7|3|7|0|1|1|0|74|73|74|73|75|72|75|75
4|24/09/2006|Mallorca|Espanyol|0|2|3|2|3|1|0|0|0|72|71|71|71|76|78|74|72
4|24/09/2006|Real Sociedad|Recreativo de Huelva|2|1|4|1|4|0|3|0|1|72|72|72|70|72|70|71|68
4|24/09/2006|Gimnàstic de Tarragona|Racing de Santander|1|3|0|3|0|0|0|1|0|72|75|70|68|72|72|71|68
4|24/09/2006|Villarreal|Real Zaragoza|0|1|6|1|6|0|0|0|0|77|80|76|73|76|78|77|72
5|30/09/2006|Athletic Club|Barcelona|2|2|10|2|10|1|6|0|0|76|75|74|73|85|83|83|82
5|01/10/2006|Deportivo de La Coruña|Real Sociedad|0|7|1|7|1|6|1|0|0|75|72|75|75|72|72|72|70
5|01/10/2006|Espanyol|Osasuna|1|3|6|3|6|3|3|0|0|76|78|74|72|78|80|76|73
5|01/10/2006|Recreativo de Huelva|Betis|0|7|3|7|3|1|0|1|0|72|70|71|68|76|76|74|73
5|01/10/2006|Mallorca|Villarreal|2|5|4|5|4|4|1|0|0|72|71|71|71|77|80|76|73
5|01/10/2006|Racing de Santander|Celta de Vigo|1|1|3|1|3|0|3|0|0|72|72|71|68|74|76|73|73
5|01/10/2006|Real Madrid|Atlético de Madrid|1|10|9|10|9|4|6|0|0|84|85|81|81|79|82|76|77
5|01/10/2006|Sevilla|Getafe|0|9|7|9|7|6|3|0|0|79|81|76|77|74|74|74|74
5|01/10/2006|Valencia|Gimnàstic de Tarragona|0|10|4|10|4|6|3|0|1|81|83|80|78|72|75|70|68
5|01/10/2006|Real Zaragoza|Levante|1|6|6|6|6|6|3|0|1|76|78|77|72|74|73|74|73
6|14/10/2006|Atlético de Madrid|Recreativo de Huelva|0|10|10|10|10|3|6|0|1|79|82|76|77|72|70|71|68
6|14/10/2006|Getafe|Real Madrid|0|7|11|7|11|4|6|0|0|74|74|74|74|84|85|81|81
6|15/10/2006|Barcelona|Sevilla|0|13|12|13|12|4|3|0|0|85|83|83|82|79|81|76|77
6|15/10/2006|Betis|Deportivo de La Coruña|1|3|10|3|10|3|1|0|0|76|76|74|73|75|72|75|75
6|15/10/2006|Celta de Vigo|Valencia|0|4|13|4|13|0|4|0|0|74|76|73|73|81|83|80|78
6|15/10/2006|Levante|Mallorca|2|7|5|7|5|3|1|1|0|74|73|74|73|72|71|71|71
6|15/10/2006|Osasuna|Racing de Santander|2|7|2|7|2|3|1|0|0|78|80|76|73|72|72|71|68
6|15/10/2006|Real Sociedad|Real Zaragoza|2|1|7|1|7|0|0|0|0|72|72|72|70|76|78|77|72
6|15/10/2006|Gimnàstic de Tarragona|Athletic Club|2|4|2|4|2|1|1|1|0|72|75|70|68|76|75|74|73
6|15/10/2006|Villarreal|Espanyol|1|7|4|7|4|3|0|0|0|77|80|76|73|76|78|74|72
7|21/10/2006|Deportivo de La Coruña|Atlético de Madrid|0|11|13|11|13|9|7|0|0|75|72|75|75|79|82|76|77
7|21/10/2006|Villarreal|Levante|1|8|7|8|7|4|4|0|1|77|80|76|73|74|73|74|73
7|21/10/2006|Real Zaragoza|Betis|0|10|4|10|4|7|0|0|0|76|78|77|72|76|76|74|73
